"ID_REF"	"GSM78332"	"GSM78333"	"GSM78334"	"GSM78335"	"GSM78336"	"GSM78337"	"GSM78338"	"GSM78339"	"GSM78340"	"GSM78341"	"GSM78342"	"GSM78343"
"259643_at"	181.7	218	209.2	175.7	182.7	188.4	161.4	120.8	180.2	132.4	111.6	132.7
"259644_at"	111.1	101.1	95.8	126	79.9	94.7	96.5	121.6	118.3	104.5	101.7	101.3
"259645_at"	347.1	271.1	325.7	389.5	294.8	267.8	501.7	357.8	440.1	577.8	405.6	387.5
"259646_at"	573.6	518.7	433.3	430.3	434.8	357.8	448.1	350.7	365.6	461.5	377.9	403
"259647_at"	348.5	392.6	317.2	321.2	294.2	288.8	319.1	219.7	240.6	228.9	282.6	301.2
"259648_at"	130.3	130.6	168.2	152.8	200.3	177.7	154.8	154	147.5	126.5	152.6	202.4
"259649_at"	144	194	210.9	219.8	185.6	158.9	159.9	170	201.4	171.3	173.8	193.3
"259650_at"	164.4	126.5	196.6	144.1	203.6	151.5	116.5	99.5	154.4	151.6	137	124.4
"259651_at"	173.9	169.6	170.5	194	173	185.2	235.5	161.5	193.3	194.2	200.4	207.7
"259652_at"	70.6	64	49.5	61.9	56.3	54.8	75.7	31.8	49.6	47.6	77.3	47.5
"259653_at"	47	36.5	65.9	53.6	47.7	74.9	67.6	74	88.8	122.7	91.1	95.3
"259654_at"	5.4	2.6	2.6	3.8	2.1	4	3.4	3	3.4	4.9	1.8	1.8
"259655_at"	992.2	766.2	944.6	976.6	752.1	916.6	1303.3	964	1202.5	1553.7	991.3	1447.9
"259656_at"	49.1	44.5	48.1	61.3	33.1	36.7	30.9	27	27.6	36.1	23.8	33.4
"259657_at"	46.3	56.8	63.9	54.9	46.7	57.6	45	49.8	47.4	59.1	65.2	50.9
"259658_at"	263.8	278.2	404.1	311.4	234.8	298.2	196.6	255.5	374	174.5	179.2	183.9
"259659_at"	399.6	409.8	364.6	388	524.3	373.7	308.8	400.2	350.1	348.5	349.1	427.7
"259660_at"	1838.3	1773.5	2129.8	2223.6	1671.1	1983.2	2878	3337.1	3538	2431.5	2313.6	2379
"259661_at"	803.4	478.4	371.6	744.9	585.4	508.6	1737.4	793.5	778.4	1359.7	1265.9	1067.1
"259662_at"	109.5	127.3	142	87.8	86.2	92.8	84.2	87.8	108.5	87.7	172.3	113
"259663_at"	589.7	638.9	780.1	757.8	953.2	785	638	1036.8	910.6	714.9	692.4	945.9
"259664_at"	5396.6	5587.7	7323.4	7699	7057.3	6710.6	7397.3	7389.6	7604.7	7043.2	5257.5	5546.5
"259665_at"	814.8	922.4	945.5	857.4	956.7	1073.3	814	877.7	931.6	704.6	951	869.9
"259666_at"	496.3	385.9	423.9	477.1	464	481.4	434.5	324.3	392.1	416.8	553.2	511
"259667_at"	345.1	242.1	229.9	279.6	249.8	250.7	322.2	225.4	253.2	330.2	232.5	204.6
"259668_at"	1.2	1.8	1.2	4	8	9.4	3.7	1.2	1.6	4.8	6.9	1.7
"259669_at"	510	450.8	506	565.1	546.9	508.2	543.4	601.4	495.6	604.2	623.4	681.3
"259670_at"	358.4	313.6	350.3	409.4	341.4	357.5	352	366.1	352.2	405.2	316.1	353.4
"259671_at"	169.3	177.5	202.3	170.9	185.1	195.8	144.5	104.9	141.6	134.6	96.6	116.5
"259672_at"	313	430.7	307	271.7	521	353.4	115	274.1	70	129.4	347.3	344.2
"259673_at"	264.9	346.1	170.7	234.1	215.1	257.5	257.1	232.7	334.1	201.5	372.9	243.9
"259674_at"	130.5	118.2	128.1	141.5	176.6	143.8	114.3	110.2	131.7	150.5	105.3	114.6
"259675_at"	2125.5	2390.7	3147.4	3030.9	2743.6	3169.2	2842.4	2949.3	3284.4	3479.9	2540.1	3358.4
"259676_at"	22.6	13.6	27.9	5.4	37.5	18.6	34.1	23.9	17.6	19.9	29.7	16.8
"259677_at"	496.1	447.5	311.9	377.1	319.1	308	545.3	293.7	405.9	294.4	413.6	305.9
"259678_at"	1067.4	994.8	1182.2	1253.2	992.9	1226.7	975.8	1108.4	1130.1	1070.5	1021.4	949.1
"259679_at"	135.4	122.3	97.7	99.8	112.1	98.5	90.2	89.9	84	71.4	106.1	71.2
"259680_at"	1167.3	1196.1	1426.6	1139.9	1050.8	938.6	593.8	667.7	806.1	768.3	573.4	500.6
"259681_at"	8664.5	9590.9	6382.4	7218.4	6518.4	6446.9	9671.3	8790.6	7017.2	9007.1	8193.2	7734.8
"259682_at"	77.1	31.7	57.7	85.8	59.9	64.3	29.7	32.5	39.1	13.1	32.1	25.6
"259683_at"	1214.2	874.8	869.1	1130.6	889.9	944.4	858.5	856.7	964.2	762.6	817.7	884.6
"259684_at"	0.3	0.1	2.3	1.7	3.8	0.7	7.4	1.8	2	0.6	3.8	3.3
"259685_at"	166.2	208.7	128.8	170.9	190.6	150.6	159.7	199	119.5	141	193.9	154.5
"259686_at"	76.4	72.6	66.8	55.6	63.4	83.3	88.8	75.3	44.2	49.5	47.7	32.1
"259687_at"	571.8	475.6	544.8	551	529.7	498.2	595	458.5	525.4	593.4	439	491.3
"259688_at"	779.8	778.5	769.8	824.5	837.5	836.6	853	820.4	797	869.5	800.9	829.7
"259689_x_at"	421.4	457.6	426.4	365.5	357.9	349.3	354.5	373.1	314.9	266	294.1	256.5
"259690_at"	270.2	240.5	275.3	330.9	349	335.4	110.5	201.8	172.1	105.6	255.7	169.2
"259691_at"	67.1	53	60.6	56.2	93.6	60.5	69.3	45.5	62.8	80.6	47.2	70.1
"259692_at"	90.8	92.7	72.8	67.1	88.2	65.2	80.4	70.9	73.7	44.2	60.4	57.1
"259693_at"	2	1.3	1.2	1	2.4	1.2	1.4	1.3	1.4	1.7	1.2	1.8
"259694_at"	229	278.3	300.2	212.7	348.9	305	144.4	162.7	229.7	147.5	202.1	173.8
"259695_at"	1010.3	789	641.7	568.1	725.7	703.7	815.5	568.2	616	646.3	688	621.2
"259696_at"	38.2	26.3	35.9	35.5	42.9	33.5	46.9	29.8	27.6	47.7	26.9	27.3
"259697_at"	230.8	192.9	193.1	216	230.1	197.7	265	187.8	269.8	300.5	212.9	268.7
"259698_at"	70.6	64.5	69.5	68.2	76.9	76.8	59	61.3	64.4	82.1	59.5	56.1
"259699_at"	11.5	5.8	25.6	21.2	12.3	13	10.9	19.1	5	9.4	16.7	15.9
"259700_at"	93.7	82.7	97.4	90.2	89	129	72.9	88.3	84.4	74.9	69.8	85.2
"259701_at"	344.3	250.3	214.9	293.3	270.9	347.5	465.6	391.2	351.9	470	330.2	280.2
"259702_at"	21.2	27.5	39.4	18.3	21.5	31.6	34.7	16.1	35.9	38.8	29.9	31.2
"259703_at"	15.8	31.4	25.7	44.2	34.5	39.1	24	28.2	9.3	47.5	27	21.4
"259704_at"	426.9	565.1	423.4	347	480.4	354.4	560	696.7	620.1	470.8	573	359.3
"259705_at"	257	154	183.8	233.2	176.5	171.2	1101.8	958.6	874.6	1047	911	793.1
"259706_at"	336.2	348	456.4	544.8	545.5	593.2	664.9	433.4	470.8	478.7	428.5	482.3
"259707_at"	766.6	708.3	641.4	544.8	533.5	561.3	811.1	544	776.1	495.9	712.7	572
"259708_at"	276.3	202.7	220.8	299.1	270.7	252.1	400	243	283.9	293.4	276.3	259.2
"259709_at"	56.2	59.7	60.3	9.7	78.1	89	7.1	53.8	35.4	66.6	62.1	76.6
"259710_at"	786.2	819.9	1024.5	645.2	994.4	871.7	751.6	750.2	834.2	837.9	749	848.7
"259711_at"	38.2	34.7	38.7	48.2	53.6	65.3	29.1	52	35.6	43.3	63	78.4
"259712_at"	1608.6	2084	2140.1	1959	2190	2318.8	1851.2	2884.1	2345.9	1846.4	2387.7	2181.2
"259713_at"	486.9	376.1	395.8	467.3	322.6	358.2	588.8	457.4	442.1	446.5	403.7	414.4
"259714_at"	35	18.4	16.4	19.3	17.6	27.2	38.1	30.5	39.1	49.8	26.6	45
"259715_at"	198.8	382.8	403.9	293.8	307.1	361.7	254.4	261.5	255.4	198.6	208.5	260.5
"259716_at"	187.4	191	160.1	226	191.4	180.9	161	211.6	185.5	180.3	178.5	195
"259717_at"	460.1	466.4	475	415.2	490.6	496.9	430.5	425	433.4	377.5	397.5	421.9
"259718_at"	357.6	265.3	259.1	281.6	273.7	221.7	309.9	214.5	224	273.4	255.1	169
"259719_at"	30.7	9.8	23.1	23.6	23.9	22.6	33.3	15	36.1	23.6	24	15.3
"259720_at"	2	3.5	6.7	1.7	2.2	1.9	1.6	3.8	2	4.3	4.9	4.9
"259721_at"	452.4	293.9	254.5	305.4	251.1	323.4	561.2	376.9	360.7	491	447.4	484.7
"259722_at"	60.3	46.6	75.4	56.2	56.2	60.6	74.3	40.2	60.1	41.7	48.4	47.9
"259723_at"	1659.3	1479.2	1355.8	2176.1	1609.7	1358.5	1115.3	1001.2	967.4	1414.6	1135.6	1170.1
"259724_at"	919.8	856.5	638.9	639.3	510	656.6	939.9	920.5	1105.6	689.8	1114.2	686.5
"259725_at"	229.3	238.6	195.8	228.2	233.6	243.7	274.6	269.2	274.6	253.7	235.5	264.7
"259726_at"	43.5	18.6	15.5	8.2	30	33.2	40.2	40.1	41.1	27.4	21.4	40.8
"259727_at"	11786.1	14042.1	15869.1	12991.1	13816.7	13645.2	11055.4	14139.3	14547.5	12767.1	12447	14583.5
"259728_at"	54.3	40.1	56.4	37.5	37.6	49.3	67.5	38.5	49.9	79.6	58.2	45
"259729_at"	166	202.8	168.7	160.4	278.2	152.8	145	127.8	78.7	142	159.9	81.1
"259730_at"	120.3	110.7	90.1	89.2	102.4	94.1	72.8	73.5	67.4	55.3	89.2	95.4
"259731_at"	324.6	302.9	264.4	267.5	263.4	252.9	206.4	175.4	196.5	174.6	188.1	156.6
"259732_at"	166.8	243.6	239.2	217.4	265.9	258.9	174.3	227.1	187.2	159.5	260.6	258.7
"259733_at"	662.6	929.1	727.8	615.2	736.4	856.5	524.4	636.8	725.5	552.2	852.3	653.2
"259734_at"	110.8	78.2	76.8	90.7	67.4	78.5	119.8	85.3	102.2	128.1	122.4	131.8
"259735_at"	52.9	15.1	51.9	63.5	33.1	60.7	36.8	19.5	12.8	49.8	21.8	12.4
"259736_at"	1331.3	1284.1	495.4	955.9	750.9	549.2	1024.6	538.8	563.4	544.4	615	380.2
"259737_at"	389.1	309	509.5	390.9	343	407.4	537.4	645.1	708.6	662.2	510.9	636.6
"259738_at"	493.5	727.3	775.3	750.3	633.7	703.3	620.9	704.9	881.9	527.3	495.2	604.6
"259739_at"	176.6	258.5	270.9	224.2	303.7	252.6	213.7	213.2	170.3	193.4	234.6	204.1
"259740_at"	99.3	89.1	57.8	67.9	72	70.8	87.8	40.3	66.3	64.4	69	47.9
"259741_at"	456.4	516.2	515.9	460.6	497.9	489.2	374	406.3	467.4	325.1	359.6	353.8
"259742_at"	21.3	12.9	22.8	19.5	14	36	63.7	17.2	11.5	16.1	13.2	19.4
"259743_at"	281.1	183	191.1	189.7	233.1	186.8	334.6	204.9	218.6	253.8	313.2	462.7
"259744_at"	32.4	32.5	29.2	37.3	38.1	31.3	45.4	37.9	28.2	46.1	30.6	40.8
"259745_at"	689.5	647.7	720	762.7	738.8	781.1	627.8	695.2	745.8	609.8	670	850
"259746_at"	74.3	76.4	104.3	59.5	101.9	61.5	42.6	104.3	80.7	56.5	87.7	97.8
"259747_at"	140.6	142.8	144	187.7	216.6	183.1	184.1	146	165.2	178.9	185.6	178.4
"259748_at"	144.4	168.3	166.4	175.9	189.6	167	137.7	170.5	165.2	203.1	163.2	193.1
"259749_at"	199.1	242.6	242.7	247.7	310.7	271	171.2	151.8	133.9	207.1	168.8	311.4
"259750_at"	214.1	207.6	200.1	287.5	218.9	305.2	200.6	272.1	260.5	247.6	212	304.1
"259751_at"	341.3	348.7	531.1	453.9	472	407.4	385.8	389.5	482.9	324.8	386	494
"259752_at"	1159.5	1001.3	1297.4	998.8	1077.2	1366.3	1255.7	1040.9	1157	1438.9	1166.2	1586.4
"259753_at"	187.9	160.6	205.8	150.5	155.5	189.1	269.2	171.9	209.8	204	165.4	177.4
"259754_at"	671.7	764	827.4	924.7	819.3	827.6	699.8	987.9	963.8	808.9	788.6	916.9
"259755_at"	440.6	348.1	232	339.9	309.4	269	433	303.5	289.4	282.9	320.2	263
"259756_at"	280.8	222.6	280.2	358.7	272.2	247.3	390.5	281.3	318.9	298.6	345.7	283.6
"259757_at"	1361.2	948	1133.2	1282.2	987.8	1144.9	1246.3	875.4	1369.4	1362.4	1086.7	1282.5
"259758_s_at"	84.9	34.3	49.3	62.8	22.1	33.1	85.6	45.2	73.3	69.6	50.3	49.3
"259759_at"	301.8	471	309.1	274.4	517.8	352.1	161.8	249.1	188.6	154.4	429.5	266.9
"259760_at"	178.6	154.2	184.1	121.5	125.8	131.8	135.9	126.7	166	117	103.3	90.8
"259761_at"	922.9	822.2	920.2	808.7	738.5	886.8	1075.5	1058.1	1392.3	985.5	1214.2	1230.2
"259762_at"	185.5	189.3	118.6	152.9	156.5	140.9	152.2	183.1	177	112.1	161	134.9
"259763_at"	103	173.3	184.8	165.8	161.3	163.3	75.1	75.7	85.7	66	76	76.9
"259764_at"	796.5	599.6	568.5	690.7	545.5	697	677.2	558.8	537.4	815.8	631.7	694.1
"259765_at"	834.5	862.1	1167.4	1057.9	1070.6	1104.7	1052.3	1255.9	1267	1029.7	1030	1198.2
"259766_at"	2.1	2.2	3	5.2	5.2	4.4	3.5	2.8	5	2.5	1.2	2.7
"259767_s_at"	1624.5	1918.6	1591.8	1212.2	1554.6	1565.1	1385.3	1279.8	1272	1192.7	1570.8	1350.2
"259768_at"	1071.5	1371.2	1433.1	1299.7	1302.4	1284.6	1938.5	2441	2380.8	1624.2	1938.8	1732.9
"259769_at"	563.1	424.8	407.9	460.8	473.9	426.6	871.7	617	592.7	519.6	776.3	713.7
"259770_s_at"	512.9	856.4	627.6	645.1	890.7	883.4	518	603	669.9	611.2	681.5	694
"259771_at"	4187.8	4869.4	3873.8	4861.5	4387.6	3888.7	3751.5	4041.7	3069.9	3607.8	3314.4	2962.8
"259772_at"	1.4	2.2	2.5	2	2	3.5	1.9	2.3	3.2	2.5	1.1	1.4
"259773_at"	29.4	79.2	91.3	52.4	80.9	73.9	28.1	74.6	95.7	57	76.4	56.9
"259774_at"	183.6	179.5	254.9	219.2	205	247.6	204.6	219.5	251.7	188.7	209.5	235
"259775_at"	418.3	437.6	615	344.5	501.1	478.3	394.7	322.5	536.4	426.1	364.5	225.1
"259776_s_at"	220.4	212.1	213.7	237	251.2	217.9	196.6	200.9	216.6	164.9	200	197.5
"259777_at"	2.2	0.4	2.4	5.1	3.4	1.8	2.3	1.4	3.7	3	1.4	1.2
"259778_at"	2.7	0.5	0.7	0.7	0.1	6.3	1.1	0.3	0.3	3.2	1.2	5.5
"259779_s_at"	13.2	18.6	4.1	27.1	23.8	8.2	3.9	3.4	1.8	5.8	1.4	1.9
"259780_at"	71.7	56.9	39.4	48.5	66.9	46.6	39.2	49.6	56.8	54.7	34.7	48.8
"259781_at"	38.6	9.4	12.4	44.1	13.2	29.3	14.4	38.1	30.4	31.6	22.7	24.7
"259782_at"	93.7	64.2	92.4	71.5	99	80.7	84.2	65.1	94.2	96.4	85.9	70
"259783_at"	102.2	111.7	179.6	163.6	209.3	156.9	88.2	122.5	171.7	96.9	111.9	149.4
"259784_at"	9.4	3.3	5	5.2	27.6	5.7	2.4	6.7	2.4	2.2	7	2.8
"259785_at"	3.8	19.5	16.1	18.8	8.3	25.2	3.4	3.4	15.4	2.4	9.6	1.4
"259786_at"	403.2	1363.6	1610.2	833.2	1741.1	1370.6	508.3	1185.7	1586.7	563.8	985	783.8
"259787_at"	3	31.5	32.1	23.8	36.3	33.4	10.1	9.3	18.5	11.4	16.2	3.5
"259788_at"	2374.1	4038.8	5370.7	3224.2	3654.8	4737.1	4106.2	8580.7	7862.2	5587.8	5413.6	6973.7
"259789_at"	168.2	140.9	224.8	150.3	218.2	168	499.7	634.9	727.5	317.3	454.6	401.9
"259790_s_at"	58.2	231.6	289.1	183.1	233.6	193.7	18.8	49.2	62.7	48	40	40.8
"259791_at"	438.4	429.7	436.7	396.3	389.6	536.7	409.6	412.2	593.8	482.8	447.8	514.1
"259792_at"	292.5	172.7	210.2	207.5	285	222.2	229.6	160.6	196.1	243.3	268.6	386.2
"259793_at"	122.7	115.7	122.1	120.7	79.7	86.8	288.9	350	290.2	301.4	248.2	300.4
"259794_at"	177	196.2	113	86.4	149.6	113	155.2	101.1	96.5	98.5	121.5	80.9
"259795_at"	9.6	36.5	10.1	15.4	7.8	10.8	10.2	9.1	8.2	25.4	8.3	14.5
"259796_at"	263.3	236.9	195.2	247.8	240.4	233	173.3	177.7	166.5	182.8	173.1	183.9
"259797_at"	23.5	17.5	20.5	22.4	19.2	22.5	26.6	23.7	36.4	24.9	31.5	14.2
"259798_at"	66.8	40.5	52.9	26.4	57	34.9	55.8	36.2	45.6	69.7	38.5	36.6
"259799_at"	3.7	4.2	5.8	5.3	3	5.6	4.8	5.4	6.5	6.9	4.5	5.1
"259800_at"	461.1	387	401.5	396.3	414.7	378.9	498.1	380.1	418.1	392.2	433.9	381
"259801_at"	113	149.8	270.5	217.1	238	265.4	397.7	499.1	592.4	375.4	470.5	706.7
"259802_at"	21.6	38	37.4	24.5	35.6	32.3	62.4	49.2	73.4	58.6	44.5	41.5
"259803_at"	4212.6	3660.7	3355.6	3416.3	2605	2916.9	4289.5	2730.4	3062.3	2819.8	2998.1	2413.7
"259804_at"	1687.4	1294	1320.1	1585	1136	1222.9	2078.5	1659.1	1821.1	1666.3	1453.7	1376.4
"259805_at"	29.7	27.9	31	19.9	49.3	35.1	32.4	14.8	38	46.9	33.9	41.2
"259806_at"	198.8	245.4	213.9	188.9	188.2	162.1	148.7	162.6	186.5	177.3	186.5	155.9
"259807_at"	17.9	21.3	25.5	25.1	22	36.4	20.1	32.9	11.5	21.4	8.3	22.5
"259808_at"	68.5	44.2	39	53.7	60.9	63	59.5	48	51.3	68	44.7	59.4
"259809_at"	30.4	28.9	6.4	16.6	11.3	22	8.1	9	17.4	27.9	15.1	8.3
"259810_at"	13.4	13	44.7	11.3	31.1	24	17.3	9.8	12.6	15.3	15.4	9.5
"259811_at"	74.1	54.6	102	65.8	70.3	75.1	65	51.3	61.5	73.5	49.3	72.8
"259812_at"	384	295.5	323.1	294.9	197.2	232.2	194.1	207.5	168.7	121.9	212	148.4
"259813_at"	217.1	207.9	209.4	287.5	267.5	292.1	42	65.4	33.1	68.2	40.6	52.5
"259814_at"	66.9	35.8	68.2	56.4	70.6	62.4	42	45.6	55.5	45.8	35.8	57
"259815_at"	25.7	27.4	19.4	12	15.5	17.8	27.3	32.3	9.4	9.4	4.7	1.4
"259816_at"	476.5	523.2	542.6	491.3	545.1	618.6	380.5	435.3	489.4	406.9	464.1	478.2
"259817_at"	38.5	89.9	135.2	117.6	106.1	120.8	76.1	82.6	103.5	104	105.5	87.8
"259818_at"	296.3	260	266.1	261.2	210.3	220.1	217.8	172.2	208	151.5	180.4	180.1
"259819_at"	964	815.9	698.7	834.9	807.6	802	891.4	905.1	760.3	857.9	955.5	860.8
"259820_at"	43.7	9.1	49.6	43	44.7	43.4	36.1	27.1	56	43.4	37.8	39.2
"259821_at"	54.7	36.4	80.1	53.2	83.1	58.8	72	50.9	46.9	41.2	43.2	60.9
"259822_at"	304.8	123	152.8	161.7	206	216	232.6	163.9	264.1	208.5	190.1	181.9
"259823_at"	163.4	133.6	94.1	97.2	86.2	88.6	102.1	78.8	90.2	50.8	108.3	71.4
"259824_at"	4367.4	4039	4516.4	5261.7	4539.5	4704	4857.5	5395.8	4916	4442.4	4209.2	4709.7
"259825_at"	773.6	791.3	898.3	746.3	859.4	839.7	682.2	607.9	719.3	824.1	777.9	737.3
"259826_at"	1005.5	953.2	964.2	886.6	665.6	905.1	811.9	715.8	701.4	702	667.9	917.7
"259827_at"	26.6	24.3	46.5	9.1	21.5	25.4	29.1	41.3	29.9	24.2	14.6	36.9
"259828_at"	62.8	15.1	13	85.2	13.3	14	53.1	63	51.7	84.3	34.7	55.7
"259829_at"	72.5	64.8	80.2	60	80.2	76.7	78.5	55.7	73.7	94.6	53	70.8
"259830_at"	68.8	167.5	185.1	116.3	93.3	146.9	29.3	150.6	178.4	72	122.5	143.1
"259831_at"	40.4	27	70.8	57.3	70.9	55.1	162.2	44.3	132.8	87.2	106.5	71.2
"259832_at"	313.6	294.2	256.5	253.5	237.6	230.4	280.7	252.4	265.6	198.3	250.1	209.3
"259833_at"	58.5	47.4	49.4	49.5	58.5	79.7	45.3	52.4	55.2	80.9	44.6	54.4
"259834_at"	182.2	126.5	103.7	174.2	123.9	82.3	159.3	99.6	90.6	92.8	95.4	93.8
"259835_at"	511	534.2	374.4	374.7	565.2	503.4	212	226.7	186.7	216.4	430.7	298.3
"259836_at"	4	8	8.5	13	5.4	5.6	5.3	4.6	10.1	4.8	19.1	11.1
"259837_at"	214.5	143.1	190.2	180.5	229	178.2	213.8	145.1	207.5	238.9	156.6	158.9
"259838_at"	3306.4	3778.1	4935.6	4000.6	3618.4	4235.4	3456.3	4682.5	4719.5	4238.3	3415.4	4279.5
"259839_at"	669.9	1192.9	1051.8	554	816	669.9	307.3	455.7	388.1	269.4	350	243.1
"259840_at"	7557.1	8931.5	11329.9	9116.8	8539.7	8765.8	8385.5	9057.3	10435.6	8404.6	7892.6	9019.2
"259841_at"	4393.4	3582.6	3628.9	4978.8	5162.3	4075.7	2606.7	2033.6	942.2	3752.7	1951.9	2867.5
"259842_at"	4036.8	5650	3386.5	3682.3	3611.1	3682.5	2468.8	2460.4	3121.6	2328.5	2005.5	1637.3
"259843_at"	81.8	82.1	66.4	87.2	15.1	63.3	95.4	78	76.4	70.9	59.2	59.4
"259844_at"	41.5	7.8	51.2	12.9	10.4	10.5	32.8	50.5	10.7	53.6	4.7	50.1
"259845_at"	262.2	223.7	190.5	202.6	208.6	185	242.6	147.3	163.8	201.3	168.1	155.7
"259846_at"	401.6	104.1	232.3	279.4	205.3	194.4	541.6	199.4	271.6	361.1	198.3	191.7
"259847_at"	888.4	1096.9	1288.8	1198.6	1436.9	1392.9	935.8	1431.7	1325.7	997.2	1099	1188.4
"259848_at"	868.4	1293.9	951	956.8	922.5	695.6	1008	853.6	907	782.7	1061.5	765.4
"259849_at"	155	215.2	266.5	199.3	194.5	224.9	206.7	206.7	323	231.1	220.3	228.1
"259850_at"	153.3	174.5	75.8	180.4	207.5	145.3	258.7	401.9	133.9	435.2	458.6	368.3
"259851_at"	78.4	68.7	73.1	83.6	116.2	103.7	94.7	99.7	79.1	82.9	81.7	74.4
"259852_at"	120.8	72.7	66.8	113.7	95	72.7	145.1	102.2	84.5	180.1	101.3	140.2
"259853_at"	300.1	333.8	339.9	280.3	344.2	320.9	182.9	180.8	166.4	212.9	194.2	169.8
"259854_at"	101.9	67.4	133.7	95.8	109.3	121.8	93.7	109.9	112.6	170.5	101.4	122.4
"259855_at"	1.7	0.7	1.4	11.8	1.2	1.6	1.8	14.3	2.6	0.7	11.9	0.8
"259856_at"	1247	1271.1	1604.2	1639.9	1455.1	1377.3	1192.2	1734.2	1544.3	1850.2	1412.2	1383.1
"259857_at"	88	82.1	75.7	73.7	98.8	96.2	85.7	86.4	80.1	96.9	84	93.5
"259858_at"	259.9	301	278.1	287	321.4	311.2	256.2	181.4	239.3	180.4	215.2	187.5
"259859_at"	1026.8	925.9	1060.2	810.4	928.6	948.1	1118.8	752	791.7	1046	935.8	1107.8
"259860_at"	607	1202.9	928	796.8	882.3	915.5	382.9	483.3	537.2	277.9	513.3	381.8
"259861_at"	732.9	820.4	707.5	609.3	856.9	801.1	590.2	584.8	503.9	513.5	804.4	657.5
"259862_at"	308.9	292.1	248.2	297	288.6	250.3	281.4	288.4	280.4	287.3	283.1	285.6
"259863_at"	313.8	314.3	310.3	274.5	282	356.7	295.4	240.3	284	330.5	299.4	277.3
"259864_at"	370.1	183.2	231.5	302.3	192.8	202.1	435.7	213.5	213.1	310.2	231	309.5
"259865_at"	1620.7	1577.4	1418	1445.3	1399.3	1390	1649.2	1431.6	1523.4	1481.2	1561.4	1392
"259866_at"	11.8	3.1	3.3	40.9	6	4.1	43.7	6.3	9.3	19.3	21.1	5.9
"259867_at"	71.7	67.1	51.6	62.7	48	66.3	57.5	56	66.6	60.1	48	44.9
"259868_at"	287.4	247.9	313.8	253.9	326	302.8	229	243.1	245.5	231.2	297	292.8
"259869_at"	15.6	13.2	12.8	2.1	23.2	15.4	23.3	18.4	11.7	18	12.3	8.6
"259870_at"	24.1	7.4	10.6	19.3	5.5	14.2	22.5	12.4	12.7	15.1	6.5	17
"259871_at"	164.7	159.1	168.2	224.3	193.7	177.9	121.4	146.8	152.5	200.9	134	134.4
"259872_at"	1413.1	1308.7	882.3	822.2	992.4	886.2	952.3	713.2	746.2	602.8	1115.5	861.3
"259873_s_at"	103	116.6	90	72.4	125.6	107.7	80.7	72	80.2	52.2	96.9	84
"259874_at"	264.8	227.2	189.5	178.5	177	169.5	243.7	132.5	146.6	177.6	146.6	150.9
"259875_s_at"	1123.7	691.8	844.5	939.5	756.4	703.7	1167.8	453	608	777.4	440.7	564.2
"259876_at"	275.8	273.2	304.4	295.6	280.1	303	253.9	238.4	216.9	269.2	237	241.7
"259877_at"	121.3	130.5	110.4	107.9	90.7	108.4	108.6	93.4	115.3	62.4	89.9	110.1
"259878_at"	1996.4	905.2	836.8	2043.5	1124.3	894.6	3393.8	2373	2012.4	4045.6	2664.3	1614
"259879_at"	131	351.9	192.3	200.1	486.9	464.4	166.3	271.2	58.9	92	273	319.2
"259880_at"	642.5	1120.4	1017.5	832	938.4	935.9	684.3	1133.1	1202.4	784.9	950.6	967.7
"259881_at"	192.3	199.2	166.8	138.8	206.7	210.2	203.5	147.8	183.7	148	186.9	184.7
"259882_at"	1362.5	1493.2	1649.9	1681.4	1349	1597.9	1578.8	1804.2	1366.6	1506.4	1332.3	1301.1
"259883_at"	1083	1269.4	1021.1	1086.7	1088.4	1075.5	864.2	858	903.4	1000.2	940.1	874.1
"259884_at"	397	310.3	292.6	358.6	272.2	279.1	460.6	306.1	313	437.3	358.7	372.6
"259885_at"	239.7	231.9	202.3	199.1	191.9	176.9	279.4	231	229.5	215.5	234.4	177.9
"259886_at"	7.1	2.9	4.2	1.4	4.3	10.7	3.1	3.9	5.2	2.3	5.7	3
"259887_at"	206.6	121.8	107.9	184.3	108.9	119.6	235.6	132.6	118.7	196.3	110.7	164.8
"259888_at"	105.8	72.5	97.1	109.2	86.2	102.2	98.7	85.8	108.1	87.7	105.1	96.6
"259889_at"	246.6	296.5	380.5	384.6	249.1	403.5	206	275.4	314	199.3	208.8	253.3
"259890_at"	1345.4	1745.6	1073.4	1145.7	1789	1438.7	1074.5	1173	811.6	1050.1	1841.7	1237.6
"259891_at"	292.5	342.8	265.2	302.6	368.7	373.1	281.4	320.6	260.8	261.3	351.4	297.9
"259892_at"	8781	12838.9	14398.5	12512.8	11622.9	12421.1	6411.8	10515	11572.8	7999.2	5913	9811.2
"259893_at"	3.1	16.1	6.3	14.5	13.5	11.2	15.8	7.1	11.7	5	1.8	15.5
"259894_at"	321.5	420.1	226.6	309.7	493.2	364.8	238.3	282.6	115.7	232	370	326.1
"259895_at"	183.9	183	164.5	205.9	121.4	173.1	139.9	168.9	161	181	170.6	157.6
"259896_at"	1376.9	1511.2	1910.9	1423	1443.3	1833.8	1325.9	1378.9	1885.1	1264.1	1190.7	1308.2
"259897_at"	55.6	28.8	44.5	52.7	74.5	39.1	40.7	67.2	59.4	55.7	48.8	37.9
"259898_at"	64.8	40.7	55.1	55.6	64.1	63.9	66.7	50.9	33.8	69.4	42.4	54.3
